,SK_ID_CURR,TARGET
39280,240550,
39281,240552,0.0
39282,240553,0.0
39283,240556,1.0
39284,240557,0.0
39285,240562,0.0
39286,240564,0.0
39287,240567,
39288,240572,0.0
39289,240574,0.0
39290,240576,
39291,240590,0.0
39292,240593,0.0
39293,240599,
39294,240601,0.0
39295,240604,0.0
39296,240616,0.0
39297,240625,0.0
39298,240633,1.0
39299,240635,0.0
39300,240638,
39301,240639,0.0
39302,240640,0.0
39303,240641,
39304,240642,
39305,240647,0.0
39306,240648,0.0
39307,240651,0.0
39308,240652,0.0
39309,240654,0.0
39310,240655,0.0
39311,240656,0.0
39312,240658,0.0
39313,240659,0.0
39314,240662,0.0
39315,240673,0.0
39316,240678,0.0
39317,240679,0.0
39318,240684,0.0
39319,240687,0.0
39320,240696,1.0
39321,240697,0.0
39322,240698,0.0
39323,240705,0.0
39324,240710,0.0
39325,240720,0.0
39326,240723,0.0
39327,240724,0.0
39328,240727,
39329,240728,0.0
39330,240731,0.0
39331,240736,0.0
39332,240738,0.0
39333,240739,
39334,240745,0.0
39335,240747,0.0
39336,240749,
39337,240752,0.0
39338,240753,
39339,240757,
39340,240759,0.0
39341,240761,0.0
39342,240763,0.0
39343,240765,0.0
39344,240769,0.0
39345,240770,0.0
39346,240771,
39347,240772,0.0
39348,240774,0.0
39349,240779,0.0
39350,240780,1.0
39351,240782,0.0
39352,240792,0.0
39353,240795,0.0
39354,240796,0.0
39355,240801,0.0
39356,240803,0.0
39357,240809,0.0
39358,240812,0.0
39359,240815,
39360,240817,0.0
39361,240818,0.0
39362,240822,0.0
39363,240823,0.0
39364,240830,0.0
39365,240831,0.0
39366,240832,0.0
39367,240837,
39368,240838,0.0
39369,240841,0.0
39370,240843,
39371,240844,0.0
39372,240846,0.0
39373,240855,0.0
39374,240856,
39375,240858,0.0
39376,240863,0.0
39377,240864,1.0
39378,240865,0.0
39379,240867,0.0
39380,240874,
39381,240876,0.0
39382,240880,0.0
39383,240882,0.0
39384,240883,1.0
39385,240886,0.0
39386,240887,0.0
39387,240890,0.0
39388,240905,
39389,240907,0.0
39390,240909,0.0
39391,240914,
39392,240917,1.0
39393,240918,0.0
39394,240919,0.0
39395,240927,
39396,240934,0.0
39397,240942,0.0
39398,240947,0.0
39399,240950,0.0
39400,240953,0.0
39401,240956,1.0
39402,240957,0.0
39403,240958,
39404,240960,0.0
39405,240961,1.0
39406,240962,0.0
39407,240965,
39408,240970,0.0
39409,240971,0.0
39410,240975,
39411,240976,
39412,240979,0.0
39413,240981,
39414,240983,0.0
39415,240985,
39416,240986,0.0
39417,240989,
39418,240991,0.0
39419,240996,
39420,241000,
39421,241002,0.0
39422,241004,0.0
39423,241009,0.0
39424,241011,0.0
39425,241017,1.0
39426,241022,0.0
39427,241023,0.0
39428,241024,0.0
39429,241027,
39430,241028,0.0
39431,241032,
39432,241037,
39433,241039,0.0
39434,241040,
39435,241045,0.0
39436,241046,
39437,241048,0.0
39438,241053,0.0
39439,241055,0.0
39440,241062,0.0
39441,241063,0.0
39442,241068,
39443,241081,
39444,241082,0.0
39445,241084,0.0
39446,241086,0.0
39447,241089,
39448,241090,
39449,241093,
39450,241102,0.0
39451,241107,
39452,241111,0.0
39453,241112,
39454,241124,0.0
39455,241139,0.0
39456,241140,0.0
39457,241149,0.0
39458,241151,0.0
39459,241152,
39460,241155,0.0
39461,241157,0.0
39462,241164,0.0
39463,241178,1.0
39464,241180,0.0
39465,241181,
39466,241184,0.0
39467,241185,0.0
39468,241186,0.0
39469,241194,0.0
39470,241201,0.0
39471,241203,0.0
39472,241206,1.0
39473,241211,0.0
39474,241212,
39475,241214,0.0
39476,241218,0.0
39477,241219,0.0
39478,241220,0.0
39479,241221,0.0
39480,241222,0.0
39481,241228,0.0
39482,241230,
39483,241232,0.0
39484,241236,
39485,241238,
39486,241243,0.0
39487,241246,0.0
39488,241251,
39489,241258,0.0
39490,241263,
39491,241265,0.0
39492,241269,
39493,241270,0.0
39494,241272,
39495,241275,
39496,241280,0.0
39497,241282,
39498,241289,0.0
39499,241292,0.0
39500,241294,0.0
39501,241297,0.0
39502,241310,0.0
39503,241311,0.0
39504,241312,0.0
39505,241313,0.0
39506,241314,0.0
39507,241317,0.0
39508,241318,0.0
39509,241319,
39510,241325,
39511,241327,0.0
39512,241331,0.0
39513,241332,0.0
39514,241340,0.0
39515,241341,0.0
39516,241349,
39517,241353,0.0
39518,241361,0.0
39519,241364,0.0
39520,241368,
39521,241369,0.0
39522,241371,0.0
39523,241373,0.0
39524,241374,0.0
39525,241380,
39526,241384,0.0
39527,241393,0.0
39528,241399,1.0
39529,241400,0.0
39530,241404,
39531,241409,0.0
39532,241411,0.0
39533,241414,0.0
39534,241418,0.0
39535,241419,0.0
39536,241423,0.0
39537,241428,0.0
39538,241433,0.0
39539,241434,0.0
39540,241443,0.0
39541,241445,0.0
39542,241446,
39543,241449,
39544,241451,
39545,241452,
39546,241458,0.0
39547,241461,0.0
39548,241466,0.0
39549,241467,
39550,241470,
39551,241476,0.0
39552,241477,0.0
39553,241480,0.0
39554,241485,
39555,241490,
39556,241491,
39557,241492,0.0
39558,241497,0.0
39559,241499,0.0
39560,241500,
39561,241510,
39562,241514,0.0
39563,241518,0.0
39564,241522,0.0
39565,241525,0.0
39566,241526,0.0
39567,241528,
39568,241529,0.0
39569,241530,0.0
39570,241531,
39571,241537,0.0
39572,241550,
39573,241551,0.0
39574,241552,0.0
39575,241553,0.0
39576,241554,0.0
39577,241555,1.0
39578,241558,0.0
39579,241561,0.0
39580,241568,0.0
39581,241569,0.0
39582,241570,0.0
39583,241575,0.0
39584,241582,0.0
39585,241591,0.0
39586,241592,0.0
39587,241595,
39588,241596,0.0
39589,241597,0.0
39590,241605,0.0
39591,241609,0.0
39592,241611,0.0
39593,241613,
39594,241616,0.0
39595,241617,0.0
39596,241619,0.0
39597,241621,1.0
39598,241624,
39599,241625,0.0
39600,241628,
39601,241634,0.0
39602,241636,0.0
39603,241639,0.0
39604,241641,0.0
39605,241643,0.0
39606,241646,0.0
39607,241653,0.0
39608,241663,0.0
39609,241667,0.0
39610,241668,1.0
39611,241674,0.0
39612,241675,0.0
39613,241681,0.0
39614,241682,
39615,241684,0.0
39616,241690,0.0
39617,241700,0.0
39618,241702,0.0
39619,241708,0.0
39620,241710,0.0
39621,241716,
39622,241725,0.0
39623,241727,0.0
39624,241728,0.0
39625,241733,0.0
39626,241740,0.0
39627,241743,0.0
39628,241745,0.0
39629,241746,0.0
39630,241748,0.0
39631,241749,0.0
39632,241751,
39633,241753,
39634,241754,0.0
39635,241758,0.0
39636,241761,
39637,241769,0.0
39638,241770,
39639,241771,0.0
39640,241773,1.0
39641,241776,0.0
39642,241784,0.0
39643,241786,
39644,241795,
39645,241807,
39646,241815,0.0
39647,241822,0.0
39648,241825,1.0
39649,241829,0.0
39650,241840,0.0
39651,241843,0.0
39652,241845,0.0
39653,241846,0.0
39654,241848,0.0
39655,241851,0.0
39656,241853,1.0
39657,241858,0.0
39658,241862,
39659,241864,0.0
39660,241868,
39661,241872,
39662,241874,
39663,241878,0.0
39664,241880,
39665,241881,0.0
39666,241883,0.0
39667,241889,0.0
39668,241890,1.0
39669,241891,0.0
39670,241905,0.0
39671,241907,0.0
39672,241910,0.0
39673,241911,0.0
39674,241918,0.0
39675,241920,0.0
39676,241922,0.0
39677,241931,0.0
39678,241934,0.0
39679,241939,
39680,241940,
39681,241942,0.0
39682,241946,0.0
39683,241949,0.0
39684,241962,
39685,241967,
39686,241968,0.0
39687,241987,0.0
39688,241989,0.0
39689,241994,
39690,241996,0.0
39691,241997,0.0
39692,242009,0.0
39693,242010,
39694,242026,0.0
39695,242029,
39696,242032,0.0
39697,242041,0.0
39698,242042,0.0
39699,242044,0.0
39700,242047,
39701,242049,0.0
39702,242053,0.0
39703,242054,0.0
39704,242055,1.0
39705,242057,0.0
39706,242060,
39707,242061,1.0
39708,242063,0.0
39709,242066,0.0
39710,242069,0.0
39711,242070,
39712,242074,0.0
39713,242076,0.0
39714,242078,0.0
39715,242084,0.0
39716,242090,0.0
39717,242091,0.0
39718,242092,
39719,242094,0.0
39720,242101,1.0
39721,242107,
39722,242109,0.0
39723,242111,0.0
39724,242114,0.0
39725,242117,0.0
39726,242120,0.0
39727,242121,0.0
39728,242131,1.0
39729,242136,0.0
39730,242137,0.0
39731,242145,
39732,242146,
39733,242147,
39734,242151,0.0
39735,242159,0.0
39736,242160,0.0
39737,242166,0.0
39738,242170,0.0
39739,242172,0.0
39740,242177,0.0
39741,242183,0.0
39742,242184,0.0
39743,242191,0.0
39744,242194,1.0
39745,242196,0.0
39746,242205,0.0
39747,242207,0.0
39748,242211,0.0
39749,242215,0.0
39750,242230,0.0
39751,242232,
39752,242234,0.0
39753,242239,
39754,242240,0.0
39755,242241,0.0
39756,242242,
39757,242244,0.0
39758,242247,0.0
39759,242248,0.0
39760,242253,0.0
39761,242259,0.0
39762,242262,
39763,242273,0.0
39764,242277,
39765,242282,0.0
39766,242286,0.0
39767,242291,
39768,242298,0.0
39769,242299,0.0
39770,242303,
39771,242305,
39772,242307,0.0
39773,242310,0.0
39774,242311,0.0
39775,242313,0.0
39776,242318,0.0
39777,242320,0.0
39778,242325,
39779,242326,0.0
39780,242328,0.0
39781,242335,
39782,242340,0.0
39783,242346,0.0
39784,242349,1.0
39785,242352,
39786,242353,0.0
39787,242364,1.0
39788,242366,
39789,242368,1.0
39790,242369,0.0
39791,242382,0.0
39792,242395,0.0
39793,242396,1.0
39794,242398,0.0
39795,242402,0.0
39796,242412,
39797,242414,0.0
39798,242416,0.0
39799,242420,0.0
39800,242424,0.0
39801,242425,1.0
39802,242429,0.0
39803,242430,0.0
39804,242434,0.0
39805,242435,0.0
39806,242438,0.0
39807,242449,
39808,242451,0.0
39809,242453,0.0
39810,242458,
39811,242459,0.0
39812,242461,0.0
39813,242463,
39814,242465,0.0
39815,242472,1.0
39816,242480,0.0
39817,242483,0.0
39818,242485,0.0
39819,242487,0.0
39820,242496,
39821,242508,
39822,242509,0.0
39823,242510,0.0
39824,242511,1.0
39825,242514,0.0
39826,242515,0.0
39827,242517,0.0
39828,242519,
39829,242521,0.0
39830,242526,
39831,242530,0.0
39832,242532,0.0
39833,242533,0.0
39834,242534,0.0
39835,242536,
39836,242539,0.0
39837,242540,0.0
39838,242541,0.0
39839,242542,
39840,242544,0.0
39841,242545,0.0
39842,242546,
39843,242551,
39844,242552,0.0
39845,242564,0.0
39846,242565,0.0
39847,242568,0.0
39848,242569,
39849,242574,0.0
39850,242578,1.0
39851,242580,1.0
39852,242583,0.0
39853,242584,
39854,242592,0.0
39855,242596,0.0
39856,242597,0.0
39857,242608,0.0
39858,242618,
39859,242619,0.0
39860,242627,1.0
39861,242631,
39862,242638,0.0
39863,242639,0.0
39864,242640,0.0
39865,242644,
39866,242645,
39867,242650,0.0
39868,242653,
39869,242654,0.0
39870,242658,0.0
39871,242660,0.0
39872,242661,
39873,242663,0.0
39874,242669,0.0
39875,242672,0.0
39876,242676,0.0
39877,242679,0.0
39878,242682,
39879,242684,0.0
39880,242685,0.0
39881,242694,
39882,242701,0.0
39883,242703,0.0
39884,242704,0.0
39885,242705,0.0
39886,242710,0.0
39887,242713,0.0
39888,242716,0.0
39889,242719,0.0
39890,242720,0.0
39891,242722,0.0
39892,242723,0.0
39893,242724,0.0
39894,242727,
39895,242730,0.0
39896,242732,1.0
39897,242734,0.0
39898,242737,0.0
39899,242738,
39900,242742,
39901,242743,0.0
39902,242752,0.0
39903,242753,0.0
39904,242754,
39905,242756,
39906,242757,
39907,242760,
39908,242764,0.0
39909,242765,
39910,242767,0.0
39911,242768,0.0
39912,242770,
39913,242777,0.0
39914,242780,
39915,242785,0.0
39916,242786,0.0
39917,242789,0.0
39918,242790,0.0
39919,242791,0.0
39920,242798,
39921,242801,0.0
39922,242802,0.0
39923,242807,0.0
39924,242811,0.0
39925,242815,0.0
39926,242820,0.0
39927,242821,0.0
39928,242838,1.0
39929,242840,0.0
39930,242841,0.0
39931,242844,0.0
39932,242847,0.0
39933,242849,
39934,242852,0.0
39935,242867,0.0
39936,242868,0.0
39937,242875,0.0
39938,242878,0.0
39939,242882,0.0
39940,242884,0.0
39941,242891,0.0
39942,242901,
39943,242902,0.0
39944,242907,
39945,242908,
39946,242909,
39947,242910,0.0
39948,242917,0.0
39949,242929,1.0
39950,242933,0.0
39951,242935,
39952,242940,0.0
39953,242941,0.0
39954,242944,0.0
39955,242947,0.0
39956,242950,0.0
39957,242957,0.0
39958,242960,0.0
39959,242962,0.0
39960,242963,1.0
39961,242964,0.0
39962,242966,0.0
39963,242969,0.0
39964,242971,0.0
39965,242986,0.0
39966,242991,0.0
39967,242993,0.0
39968,242999,0.0
39969,243001,
39970,243002,0.0
39971,243003,0.0
39972,243006,
39973,243008,
39974,243011,
39975,243024,0.0
39976,243034,1.0
39977,243037,
39978,243040,0.0
39979,243043,0.0
39980,243045,0.0
39981,243046,0.0
39982,243048,
39983,243052,0.0
39984,243054,
39985,243057,0.0
39986,243058,0.0
39987,243068,0.0
39988,243073,0.0
39989,243078,
39990,243080,0.0
39991,243082,0.0
39992,243088,0.0
39993,243097,0.0
39994,243103,
39995,243107,0.0
39996,243118,0.0
39997,243119,1.0
39998,243120,1.0
39999,243127,0.0
40000,243129,
40001,243130,0.0
40002,243139,0.0
40003,243140,
40004,243141,0.0
40005,243142,
40006,243146,0.0
40007,243149,
40008,243154,
40009,243158,
40010,243162,0.0
40011,243165,
40012,243166,0.0
40013,243168,0.0
40014,243174,0.0
40015,243175,0.0
40016,243176,0.0
40017,243177,1.0
40018,243178,0.0
40019,243179,1.0
40020,243180,0.0
40021,243183,
40022,243197,
40023,243198,0.0
40024,243201,
40025,243202,0.0
40026,243209,0.0
40027,243210,0.0
40028,243211,0.0
40029,243212,0.0
40030,243213,0.0
40031,243215,0.0
40032,243216,0.0
40033,243217,0.0
40034,243218,
40035,243220,0.0
40036,243222,0.0
40037,243227,1.0
40038,243231,0.0
40039,243232,0.0
40040,243233,0.0
40041,243235,0.0
40042,243238,0.0
40043,243248,0.0
40044,243252,0.0
40045,243253,0.0
40046,243259,0.0
40047,243260,
40048,243262,0.0
40049,243269,0.0
40050,243271,
40051,243274,0.0
40052,243280,0.0
40053,243282,0.0
40054,243295,0.0
40055,243297,0.0
40056,243304,0.0
40057,243305,0.0
40058,243307,0.0
40059,243308,0.0
40060,243312,0.0
40061,243318,0.0
40062,243322,0.0
40063,243324,0.0
40064,243330,
40065,243336,0.0
40066,243337,
40067,243338,0.0
40068,243340,
40069,243341,0.0
40070,243343,1.0
40071,243346,
40072,243347,0.0
40073,243348,0.0
40074,243349,
40075,243352,0.0
40076,243358,
40077,243359,
40078,243362,0.0
40079,243377,0.0
40080,243379,
40081,243380,0.0
40082,243384,0.0
40083,243386,
40084,243389,1.0
40085,243391,0.0
40086,243392,0.0
40087,243395,0.0
40088,243397,0.0
40089,243403,0.0
40090,243404,0.0
40091,243407,0.0
40092,243409,
40093,243415,
40094,243417,0.0
40095,243418,0.0
40096,243420,
40097,243421,0.0
40098,243422,
40099,243426,0.0
40100,243431,0.0
40101,243437,1.0
40102,243438,0.0
40103,243448,0.0
40104,243449,1.0
40105,243451,0.0
40106,243455,0.0
40107,243459,0.0
40108,243464,0.0
40109,243465,0.0
40110,243467,0.0
40111,243471,0.0
40112,243474,0.0
40113,243476,
40114,243484,0.0
40115,243486,0.0
40116,243492,0.0
40117,243498,0.0
40118,243505,0.0
40119,243507,
40120,243508,
40121,243514,
40122,243523,0.0
40123,243525,0.0
40124,243532,0.0
40125,243535,0.0
40126,243537,0.0
40127,243539,0.0
40128,243543,
40129,243549,0.0
40130,243562,0.0
40131,243564,
40132,243565,0.0
40133,243571,
40134,243574,0.0
40135,243577,0.0
40136,243579,
40137,243583,
40138,243586,0.0
40139,243591,0.0
40140,243597,
40141,243602,0.0
40142,243608,0.0
40143,243609,
40144,243613,0.0
40145,243614,0.0
40146,243617,
40147,243624,0.0
40148,243627,0.0
40149,243628,0.0
40150,243629,
40151,243638,0.0
40152,243639,0.0
40153,243645,0.0
40154,243647,
40155,243649,
40156,243650,0.0
40157,243652,0.0
40158,243653,0.0
40159,243657,0.0
40160,243672,0.0
40161,243674,0.0
40162,243675,0.0
40163,243678,
40164,243682,
40165,243690,0.0
40166,243693,0.0
40167,243696,0.0
40168,243697,0.0
40169,243702,
40170,243706,0.0
40171,243709,0.0
40172,243717,0.0
40173,243720,0.0
40174,243722,
40175,243723,0.0
40176,243725,0.0
40177,243726,0.0
40178,243728,
40179,243730,0.0
40180,243733,0.0
40181,243737,
40182,243739,0.0
40183,243748,
40184,243750,1.0
40185,243752,0.0
40186,243754,
40187,243755,
40188,243756,0.0
40189,243767,1.0
40190,243771,1.0
40191,243773,0.0
40192,243779,0.0
40193,243787,0.0
40194,243794,0.0
40195,243796,
40196,243807,0.0
40197,243808,0.0
40198,243812,0.0
40199,243813,
40200,243815,
40201,243816,
40202,243819,0.0
40203,243820,0.0
40204,243825,
40205,243826,0.0
40206,243829,0.0
40207,243835,0.0
40208,243837,
40209,243839,0.0
40210,243841,0.0
40211,243842,0.0
40212,243844,0.0
40213,243852,0.0
40214,243853,
40215,243854,0.0
40216,243855,0.0
40217,243862,
40218,243863,0.0
40219,243865,0.0
40220,243868,1.0
40221,243870,1.0
40222,243879,0.0
40223,243883,
40224,243884,
40225,243898,0.0
40226,243903,
40227,243904,0.0
40228,243905,0.0
40229,243910,0.0
40230,243912,
40231,243913,0.0
40232,243920,
40233,243925,
40234,243926,0.0
40235,243927,0.0
40236,243933,
40237,243934,
40238,243936,0.0
40239,243937,
40240,243938,
40241,243941,0.0
40242,243944,0.0
40243,243946,0.0
40244,243952,
40245,243954,0.0
40246,243956,
40247,243957,
40248,243967,0.0
40249,243969,1.0
40250,243972,0.0
40251,243974,0.0
40252,243980,0.0
40253,243981,0.0
40254,243984,0.0
40255,243986,
40256,243990,0.0
40257,243991,
40258,243992,0.0
40259,243994,0.0
40260,243997,
40261,244008,0.0
40262,244012,0.0
40263,244013,
40264,244018,0.0
40265,244019,0.0
40266,244020,1.0
40267,244028,0.0
40268,244029,0.0
40269,244036,0.0
40270,244042,1.0
40271,244043,0.0
40272,244044,0.0
40273,244048,0.0
40274,244053,0.0
40275,244054,
40276,244057,
40277,244068,0.0
40278,244069,0.0
40279,244075,0.0
40280,244080,1.0
40281,244085,
40282,244086,
40283,244088,0.0
40284,244090,
40285,244095,0.0
40286,244096,0.0
40287,244101,
40288,244107,0.0
40289,244109,0.0
40290,244121,0.0
40291,244122,0.0
40292,244124,0.0
40293,244129,1.0
40294,244130,0.0
40295,244132,0.0
40296,244133,
40297,244138,0.0
40298,244141,
40299,244144,0.0
40300,244145,0.0
40301,244146,0.0
40302,244148,0.0
40303,244149,0.0
40304,244156,0.0
40305,244160,
40306,244161,0.0
40307,244167,1.0
40308,244169,0.0
40309,244174,
40310,244180,0.0
40311,244182,
40312,244184,1.0
40313,244185,0.0
40314,244186,0.0
40315,244191,0.0
40316,244196,0.0
40317,244197,0.0
40318,244204,0.0
40319,244214,0.0
40320,244215,0.0
40321,244218,0.0
40322,244220,0.0
40323,244221,0.0
40324,244232,0.0
40325,244233,0.0
40326,244237,0.0
40327,244239,1.0
40328,244242,0.0
40329,244244,0.0
40330,244249,
40331,244251,0.0
40332,244262,0.0
40333,244263,0.0
40334,244264,0.0
40335,244265,0.0
40336,244269,0.0
40337,244270,
40338,244271,
40339,244272,0.0
40340,244273,0.0
40341,244275,0.0
40342,244276,0.0
40343,244277,
40344,244281,0.0
40345,244283,0.0
40346,244285,0.0
40347,244286,0.0
40348,244289,
40349,244293,0.0
40350,244297,0.0
40351,244299,
40352,244310,0.0
40353,244314,0.0
40354,244316,0.0
40355,244319,
40356,244323,0.0
40357,244331,0.0
40358,244334,0.0
40359,244336,0.0
40360,244343,
40361,244345,
40362,244347,0.0
40363,244348,0.0
40364,244349,
40365,244357,0.0
40366,244358,0.0
40367,244359,0.0
40368,244360,0.0
40369,244367,
40370,244376,0.0
40371,244380,0.0
40372,244418,0.0
40373,244426,0.0
40374,244430,0.0
40375,244431,0.0
40376,244439,0.0
40377,244442,0.0
40378,244443,1.0
40379,244444,0.0
40380,244447,0.0
40381,244451,0.0
40382,244452,
40383,244454,0.0
40384,244458,0.0
40385,244462,0.0
40386,244463,0.0
40387,244467,0.0
40388,244468,0.0
40389,244472,
40390,244476,0.0
40391,244482,0.0
40392,244492,1.0
40393,244493,0.0
40394,244494,
40395,244495,0.0
40396,244496,
40397,244503,0.0
40398,244506,0.0
40399,244509,0.0
40400,244512,
40401,244514,
40402,244515,
40403,244517,0.0
40404,244520,0.0
40405,244523,0.0
40406,244532,0.0
40407,244533,0.0
40408,244540,0.0
40409,244542,0.0
40410,244544,0.0
40411,244548,
40412,244550,0.0
40413,244567,0.0
40414,244575,0.0
40415,244578,
40416,244585,0.0
40417,244588,0.0
40418,244590,0.0
40419,244591,
40420,244592,0.0
40421,244604,0.0
40422,244606,0.0
40423,244607,0.0
40424,244610,1.0
40425,244618,0.0
40426,244621,
40427,244622,
40428,244627,0.0
40429,244629,0.0
40430,244633,0.0
40431,244634,1.0
40432,244637,
40433,244639,0.0
40434,244640,0.0
40435,244641,0.0
40436,244646,0.0
40437,244653,0.0
40438,244655,0.0
40439,244657,
40440,244659,0.0
40441,244661,0.0
40442,244662,0.0
40443,244667,
40444,244669,0.0
40445,244685,0.0
40446,244686,
40447,244691,0.0
40448,244702,0.0
40449,244704,1.0
40450,244717,
40451,244721,0.0
40452,244722,
40453,244725,0.0
40454,244728,0.0
40455,244731,0.0
40456,244737,
40457,244739,
40458,244740,0.0
40459,244753,0.0
40460,244755,
40461,244757,1.0
40462,244758,0.0
40463,244762,0.0
40464,244768,
40465,244777,
40466,244783,
40467,244790,0.0
40468,244791,
40469,244797,
40470,244800,0.0
40471,244803,0.0
40472,244806,
40473,244807,0.0
40474,244812,
40475,244816,0.0
40476,244817,0.0
40477,244822,
40478,244829,0.0
40479,244832,0.0
40480,244836,0.0
40481,244838,0.0
40482,244841,0.0
40483,244842,0.0
40484,244843,
40485,244849,0.0
40486,244853,0.0
40487,244854,0.0
40488,244858,0.0
40489,244863,
40490,244864,0.0
40491,244868,0.0
40492,244875,0.0
40493,244876,0.0
40494,244878,0.0
40495,244879,
40496,244880,0.0
40497,244886,
40498,244888,0.0
40499,244894,0.0
40500,244896,0.0
40501,244900,0.0
40502,244902,0.0
40503,244904,0.0
40504,244905,
40505,244906,0.0
40506,244912,0.0
40507,244914,0.0
40508,244915,0.0
40509,244918,
40510,244938,0.0
40511,244959,0.0
40512,244962,0.0
40513,244965,0.0
40514,244975,0.0
40515,244977,0.0
40516,244978,0.0
40517,244980,0.0
40518,244982,0.0
40519,244983,0.0
40520,244993,
40521,244995,0.0
40522,244997,0.0
40523,245000,
40524,245002,
40525,245006,0.0
40526,245008,0.0
40527,245009,0.0
40528,245013,
40529,245014,1.0
40530,245016,0.0
40531,245017,0.0
40532,245023,0.0
40533,245033,
40534,245034,
40535,245037,
40536,245048,0.0
40537,245051,0.0
40538,245055,0.0
40539,245059,0.0
40540,245066,
40541,245070,0.0
40542,245078,
40543,245083,0.0
40544,245084,0.0
40545,245087,
40546,245088,0.0
40547,245089,
40548,245090,0.0
40549,245095,1.0
40550,245098,
40551,245103,0.0
40552,245108,0.0
40553,245111,
40554,245113,0.0
40555,245114,0.0
40556,245119,
40557,245122,
40558,245123,0.0
40559,245125,
40560,245127,0.0
40561,245132,
40562,245141,0.0
40563,245145,0.0
40564,245147,0.0
40565,245148,0.0
40566,245152,1.0
40567,245155,0.0
40568,245164,0.0
40569,245166,0.0
40570,245172,0.0
40571,245173,0.0
40572,245176,0.0
40573,245180,0.0
40574,245181,0.0
40575,245183,0.0
40576,245184,0.0
40577,245187,0.0
40578,245190,
40579,245193,0.0
40580,245194,0.0
40581,245195,0.0
40582,245196,0.0
40583,245197,
40584,245202,
40585,245209,0.0
40586,245210,0.0
40587,245211,0.0
40588,245218,0.0
40589,245227,
40590,245230,0.0
40591,245231,1.0
40592,245235,0.0
40593,245236,0.0
40594,245237,0.0
40595,245241,0.0
40596,245243,0.0
40597,245259,0.0
40598,245263,0.0
40599,245264,
40600,245265,1.0
40601,245267,0.0
40602,245268,0.0
40603,245271,
40604,245276,0.0
40605,245282,
40606,245283,
40607,245284,0.0
40608,245285,0.0
40609,245287,0.0
40610,245288,0.0
40611,245294,
40612,245304,0.0
40613,245305,0.0
40614,245307,0.0
40615,245319,
40616,245320,1.0
40617,245322,0.0
40618,245324,
40619,245327,0.0
40620,245331,0.0
40621,245332,
40622,245338,
40623,245342,
40624,245343,0.0
40625,245345,0.0
40626,245346,
40627,245355,1.0
40628,245356,
40629,245358,0.0
40630,245359,
40631,245368,0.0
40632,245372,0.0
40633,245378,1.0
40634,245380,0.0
40635,245386,0.0
40636,245390,0.0
40637,245395,
40638,245398,0.0
40639,245399,0.0
40640,245401,0.0
40641,245402,0.0
40642,245403,0.0
40643,245405,0.0
40644,245406,0.0
40645,245412,1.0
40646,245425,
40647,245427,
40648,245431,0.0
40649,245432,
40650,245434,
40651,245435,0.0
40652,245438,0.0
40653,245439,0.0
40654,245441,0.0
40655,245446,0.0
40656,245461,
40657,245462,
40658,245465,0.0
40659,245473,
40660,245475,0.0
40661,245480,0.0
40662,245483,0.0
40663,245485,0.0
40664,245488,
40665,245491,
40666,245492,0.0
40667,245494,
40668,245504,0.0
40669,245505,
40670,245511,0.0
40671,245512,1.0
40672,245516,0.0
40673,245517,0.0
40674,245521,
40675,245523,0.0
40676,245524,0.0
40677,245527,0.0
40678,245530,0.0
40679,245532,0.0
40680,245533,
40681,245534,0.0
40682,245539,
40683,245540,0.0
40684,245541,
40685,245543,0.0
40686,245544,0.0
40687,245550,0.0
40688,245555,
40689,245556,0.0
40690,245565,
40691,245569,0.0
40692,245571,0.0
40693,245573,0.0
40694,245580,0.0
40695,245582,0.0
40696,245588,0.0
40697,245589,0.0
40698,245602,0.0
40699,245605,0.0
40700,245606,
40701,245608,0.0
40702,245610,
40703,245618,0.0
40704,245620,0.0
40705,245623,
40706,245626,
40707,245631,0.0
40708,245633,0.0
40709,245634,0.0
40710,245636,0.0
40711,245638,0.0
40712,245643,0.0
40713,245645,0.0
40714,245646,
40715,245648,0.0
40716,245654,0.0
40717,245655,0.0
40718,245656,
40719,245657,0.0
40720,245658,
40721,245666,0.0
40722,245668,0.0
40723,245671,0.0
40724,245679,
40725,245680,1.0
40726,245683,1.0
40727,245689,0.0
40728,245691,0.0
40729,245692,0.0
40730,245694,0.0
40731,245695,0.0
40732,245696,0.0
40733,245704,
40734,245705,
40735,245710,
40736,245716,0.0
40737,245722,0.0
40738,245727,
40739,245730,1.0
40740,245735,0.0
40741,245739,0.0
40742,245740,
40743,245742,0.0
40744,245750,0.0
40745,245751,0.0
40746,245771,
40747,245774,1.0
40748,245779,0.0
40749,245789,0.0
40750,245791,
40751,245797,0.0
40752,245799,
40753,245803,
40754,245808,0.0
40755,245812,0.0
40756,245814,0.0
40757,245821,0.0
40758,245825,0.0
40759,245832,1.0
40760,245833,0.0
40761,245837,0.0
40762,245839,0.0
40763,245840,0.0
40764,245841,
40765,245842,0.0
40766,245849,
40767,245857,
40768,245858,0.0
40769,245866,0.0
40770,245867,
40771,245876,
40772,245879,
40773,245883,0.0
40774,245886,
40775,245888,0.0
40776,245894,
40777,245896,0.0
40778,245900,1.0
40779,245904,0.0
40780,245908,0.0
40781,245909,0.0
40782,245911,0.0
40783,245916,
40784,245917,0.0
40785,245918,0.0
40786,245919,0.0
40787,245923,0.0
40788,245924,0.0
40789,245928,0.0
40790,245930,0.0
